what exactly does this movie add to the franchise teen horror,exactly movie add franchise teen horror
where is ellen ripley aka sigourney alien hunter,ellen ripley aka sigourney alien hunter
looks like rehashed garbageseen it already without watching thumbs down,looks like rehashed garbageseen already without watching thumbs
who is liking this crap,liking crap
they look like that they dont have the intelligence to be space,look like dont intelligence space
this is one of maybe movies that i have really looked forward to seeing in the last years fede cut this and the teaser himself and it shows i love the sound design i dont know why but i loved the littlest things like the deep guitar strum when the xeno is introduced and i loved the crackling sound of the spaceship approaching the space station at the very start of the first teaser i really hope this is an example for studios to get directors that actually care about the ip and let them do their job without interfering the main thing studios should push for is practical effects done right over doing cgi for everything the biggest reason the cost of films these days are so insane is from too much cgi when its so much more expensive and looks worse than doing practical sprinkled with cgi you get better acting from all the actors when everything isnt a green screen too and all the set designs are absolutely stunning i would have paid anything to walk through them,one maybe movies really looked forward seeing last years fede cut teaser shows love sound design dont know loved littlest things like deep guitar strum xeno introduced loved crackling sound spaceship approaching space station start first teaser really hope example studios get directors actually care ip let job without interfering main thing studios push practical effects done right cgi everything biggest reason cost films days insane much cgi much expensive looks worse practical sprinkled cgi get better acting actors everything isnt green screen set designs absolutely stunning would paid anything walk
only luck that they evolved into facehuggers it would be far more scary if they chose the other end d,luck evolved facehuggers would far scary chose end
after the successful release of aliens in this franchise should have called it quits,successful release aliens franchise called quits
it appears this film still wont answer the important detail weve all wanted to know since do facehugger eggs make good omelettes,appears film still wont answer important detail weve wanted know since facehugger eggs make good omelettes
looks like the wb alien,looks like wb alien
me starts watching alien romulus trailer also me begins to have world war flashbacks of alien isolation,starts watching alien romulus trailer also begins world war flashbacks alien isolation
will you brainlets stop getting excited for call backs dur i remember that from the other movie,brainlets stop getting excited call backs dur remember movie
alien british teenagers in a welllit spaceship being clumsy and terrified without any suspense,alien british teenagers welllit spaceship clumsy terrified without suspense
gee another aliens do we need that,gee another aliens need
dont worry about the plot dont worry about the script dont worry about the screenplay just make sure you have every possible race color in the movie you must have hispanic you must have black you must have asian and just so it doesnt look racist make sure you got at least one white person because you dont wanna be that obvious,dont worry plot dont worry script dont worry screenplay make sure every possible race color movie must hispanic must black must asian doesnt look racist make sure got least one white person dont wan na obvious
so being a screen writer these days consists of dropping the f bomb in every other sentence is that writing,screen writer days consists dropping f bomb every sentence writing
its all fun and games until isaac shows up with his plasma cutter,fun games isaac shows plasma cutter
i want a female android and black ripley next time in the gender race musical chairs,want female android black ripley next time gender race musical chairs
yay another non original franchise movie grinning face with sweat,yay another non original franchise movie grinning face sweat
i have the biggest feeling that the newborn alien will show up in this new film the newborn alien from alien resurrection film,biggest feeling newborn alien show new film newborn alien alien resurrection film
my heart says omg my brain says disappointment please no,heart says omg brain says disappointment please
movies lately producers here year old kid make a trailer kid yes pow woosh pew pew grrrr ahhh run ka boom,movies lately producers year old kid make trailer kid yes pow woosh pew pew grrrr ahhh run ka boom
did i see bro giving an alien the succ,see bro giving alien succ
this movie looks really good,movie looks really good
you can just bet that another predator movie is going to come out soon after this because alien and predator always go hand in hand,bet another predator movie going come soon alien predator always go hand hand
the more i see of this movie the more worried i am,see movie worried
sigourney must be sickened by this latest guff,sigourney must sickened latest guff
cool but is the studio treating this as a reboot nothing you guys do with the franchise will ever top the og st and nd film,cool studio treating reboot nothing guys franchise ever top og st nd film
what are we some kind of alien romulus,kind alien romulus
same ol st nothing new,ol st nothing new
i assume the plot twist is that this was the colony ship david was on and this is the result of his experiments,assume plot twist colony ship david result experiments
i wanted to know how the story of david ended couldnt care less about a bunch of zoomers dying in space,wanted know story david ended couldnt care less bunch zoomers dying space
in space no on e can hear you in space,space e hear space
this movie looks more like a stranger alien things crossover which i see it heading towards disasterville,movie looks like stranger alien things crossover see heading towards disasterville
so basically i have been wainting for a teenagerssaveusall film there have been none of that ever i wonder what they are like,basically wainting teenagerssaveusall film none ever wonder like
im not a fan of the main characters being teenagers but the visual aesthetics look the most alienesque since aliens,im fan main characters teenagers visual aesthetics look alienesque since aliens
alien isolation graphic looks crazy,alien isolation graphic looks crazy
can the movie be as good as the trailer,movie good trailer
that alien is pretty slippery innit,alien pretty slippery innit
i can see plot armour,see plot armour
not the british guy saying waaah pensive face see no evil monkey face with tears of joy,british guy saying waaah pensive face see evil monkey face tears joy
this has very decent horror movie director and writer who made the dont breathe films using the writings of dan obannon who wrote alien and aliens so as long as disney didnt stick their noses to far in it trying to make stupid changes we might actually get a good film here,decent horror movie director writer made dont breathe films using writings dan obannon wrote alien aliens long disney didnt stick noses far trying make stupid changes might actually get good film
omg you can tell how many practical effects there are,omg tell many practical effects
to be honest with you this seems like it showed a lot,honest seems like showed lot
lol from instagram,lol instagram
i really wanted to be excited for thisbut this looks like a scream movie in a very poorly done space set what a waste,really wanted excited thisbut looks like scream movie poorly done space set waste
im going to watch this and most likely love it but im wondering why uss sulaco didnt contact the space stations before going through the trouble of going to the surface in aliens this is a plot hole that has me thrown off i would have much rather seen a movie about the colony being sent to the alien ship bringing back someone infected and the entire colony or families all going to crapper i dont know why it so hard for hollywood today to stay on script there was a perfectly good story to leach off of and they had to introduce a plot hole for zero reason,im going watch likely love im wondering uss sulaco didnt contact space stations going trouble going surface aliens plot hole thrown would much rather seen movie colony sent alien ship bringing back someone infected entire colony families going crapper dont know hard hollywood today stay script perfectly good story leach introduce plot hole zero reason
hook,hook
theres something in woa,theres something woa
can we get the aliens fighting the colonial marines part deux face with tears of joy face with tears of joy face with tears of joy face with tears of joy,get aliens fighting colonial marines part deux face tears joy face tears joy face tears joy face tears joy
alien fans when prometheuscovenant came out wtf is this bullshit we wanted a classic alien film alien fans when romulus came out wtf is this bullshit we want something different not the first film again,alien fans prometheuscovenant came wtf bullshit wanted classic alien film alien fans romulus came wtf bullshit want something different first film
oh i thought it was a fan made video oo face with crossed out eyes,oh thought fan made video oo face crossed eyes
when are we going to see a alien where beat they ash,going see alien beat ash
guess we gotta wait a few more years for the covenant sequal,guess got ta wait years covenant sequal
how does this film tie to the alien covenant and prometheus,film tie alien covenant prometheus
dont we already have like ten of these,dont already like ten
are we going to learn anything new in this movie or is just a special effects upgrade with writingacting downgrade,going learn anything new movie special effects upgrade writingacting downgrade
looks like another deifest,looks like another deifest
woke teenagers in space face with tears of joy this is embarrassing now leave the old s and s movies alone you arent as good as they were at making movies not even close,woke teenagers space face tears joy embarrassing leave old movies alone arent good making movies even close
again good grief you guys in hollywood are just bereft of anything new or interesting,good grief guys hollywood bereft anything new interesting
you can already tell its woke crap its not a continuation of the last two movies its just a horror movie with aliens,already tell woke crap continuation last two movies horror movie aliens
ill wait until the reviews are out and as long as there is no agenda message being pushed ill probably go see this,ill wait reviews long agenda message pushed ill probably go see
this has a teen slasher movie vibe,teen slasher movie vibe
kind of feels like i have seen this already,kind feels like seen already
so basically another remake of the remake of the remake,basically another remake remake remake
teenager movie,teenager movie
its good,good
so fckin epic this sound iz,fckin epic sound iz
we want ellen ripley loudly crying face,want ellen ripley loudly crying face
for almost years all the humans did to fight the aliens was to keep sending small private teams to investigate,almost years humans fight aliens keep sending small private teams investigate
looks like a reboot for genz,looks like reboot genz
stomp foot trailers are the worst grinning face with sweat,stomp foot trailers worst grinning face sweat
from they have been making alien movies with the same concept every timejust like terminator they never changed crying face crying face,making alien movies concept every timejust like terminator never changed crying face crying face
when your uncle catches you sleeping,uncle catches sleeping
where are the romulans,romulans
how can it be good the trailers are full of cgi but more important this is not where were seeing a facehugger for the first time and are horrified by it weve been accustomed to it and other horror stuff,good trailers full cgi important seeing facehugger first time horrified weve accustomed horror stuff
in space no one can hear you theres somefin inna wauh,space one hear theres somefin inna wauh
theres a lot of fan service in this trailer,theres lot fan service trailer
alien films have been getting progressively worse since alien theyve made more bad films than good at this stage,alien films getting progressively worse since alien theyve made bad films good stage
is this like a teen drama thing,like teen drama thing
for those saying that actors look like theyre highschool students please check their ages on google before acting braindead,saying actors look like theyre highschool students please check ages google acting braindead
slop,slop
why are all the actors years old,actors years old
getting major alien isolation vibes it seems like the people who made this are genuine alien fans we need a good alien movie,getting major alien isolation vibes seems like people made genuine alien fans need good alien movie
something in the wo a,something wo
hollywood hasnt had an original movie in years remakes on remakes disappointment im not watching this remake with pre pubescent teens in space killing aliens,hollywood hasnt original movie years remakes remakes disappointment im watching remake pre pubescent teens space killing aliens
lol,lol
tik tok videos are creepier and scarier,tik tok videos creepier scarier
like a stranger isolation in the game,like stranger isolation game
looks good to me this is a throwback to the original with suspense thrills and chills and scifi horror amplified,looks good throwback original suspense thrills chills scifi horror amplified
barnacles,barnacles
this was a less then interesting trailer,less interesting trailer
wow its the actual trailer and not one of the fake trailers people have been spamming for a year,wow actual trailer one fake trailers people spamming year
in space no one can hear you alien,space one hear alien
looks like a childrens movie,looks like childrens movie
teeanger shits in movie hope the osts would be kpop fak,teeanger shits movie hope osts would kpop fak
hes just standing there menacingly face with tears of joy,hes standing menacingly face tears joy
this looks amazing im so excited we finally getting another alien movie,looks amazing im excited finally getting another alien movie
i was playing alien isolation my expectations are more,playing alien isolation expectations
doesnt appear very original crying face,doesnt appear original crying face
theyll never top alien alien no matter how good the special effects are,theyll never top alien alien matter good special effects
they really went oh we must not have had enough kids in the last couple alien movies thats why they bombed,really went oh must enough kids last couple alien movies thats bombed
cailee spaeny will kill it in this movie,cailee spaeny kill movie
holy crap that last scene lol im down,holy crap last scene lol im
this continues the bad streak of movies in this franchise the first movie was pretty flawless and this does not even seem to want to try to aspire to that level what happened they gave up and decided to milk the franchise,continues bad streak movies franchise first movie pretty flawless even seem want try aspire level happened gave decided milk franchise
what i want an alien movie that does not follow standard stupid tropes of lets all be bloody idiots and do stupid shat and get picked off one by one,want alien movie follow standard stupid tropes lets bloody idiots stupid shat get picked one one
how many more times must they make this pointless movie with all this future tech we somehow always end up stumbling on this dangerous alien species keen on destroying and killing human yet no one ever does anything about it ever yeah okay,many times must make pointless movie future tech somehow always end stumbling dangerous alien species keen destroying killing human yet one ever anything ever yeah okay
the face hugger didnt need to do all that loudly crying face loudly crying face loudly crying face,face hugger didnt need loudly crying face loudly crying face loudly crying face
the fact that they are using a lot of sets and practical effects rather than full blown over the top cgi is a big plus in my book,fact using lot sets practical effects rather full blown top cgi big plus book
all these alien movies have the same storyline ughhh its annoying now,alien movies storyline ughhh annoying
if you are crying because the movie has young people in it i dont know what to tell you face with tears of joy,crying movie young people dont know tell face tears joy
that was the most british way of saying water ive ever heard theres somefin inna wauh rolling on the floor laughing,british way saying water ive ever heard theres somefin inna wauh rolling floor laughing
seems alien franchise degraded to a category b teen horror not interested anymore,seems alien franchise degraded category b teen horror interested anymore
i got a fever and the only prescription is more cockney,got fever prescription cockney
lets hope they have motion trackers like back in aliens and alien isolation nostalgia face screaming in fear alien skull and crossbones,lets hope motion trackers like back aliens alien isolation nostalgia face screaming fear alien skull crossbones
some of the actors of all time hopfully the alien wins this time around,actors time hopfully alien wins time around
im still wishing for the real prometheus sequel,im still wishing real prometheus sequel
i love the part where the face hugger said its face huggin time and hugged everyones face all over the place,love part face hugger said face huggin time hugged everyones face place
are teenagers in charge of space ships where are the adults,teenagers charge space ships adults
is it already out,already
to anyone bitching about the age of the actors alvarez stated he wanted to explore what would happen when the colonists of hadleys hope from aliens see the deleted scene for reference grew up and how theyd react to a mundane uninspiring environment therefore looking for an opportunity to get out they havent done it to go woke to deliberately appeal to a younger audience for diversity or any number of cheap excuses people are using to discredit it before its even out the reasoning is fully grounded in the established lore of the series,anyone bitching age actors alvarez stated wanted explore would happen colonists hadleys hope aliens see deleted scene reference grew theyd react mundane uninspiring environment therefore looking opportunity get havent done go woke deliberately appeal younger audience diversity number cheap excuses people using discredit even reasoning fully grounded established lore series
so just a crappier copy and paste of the first alien,crappier copy paste first alien
fantastic trailer,fantastic trailer
bro getting violated,bro getting violated
the facehugger is like its water not wata,facehugger like water wata
to is one of the coolest sequences in a trailer ive ever seen without telling too much of whats going on and yet people are whining for some reason in the comments,one coolest sequences trailer ive ever seen without telling much whats going yet people whining reason comments
alien teenage twilight edition,alien teenage twilight edition
unfortunately there were already these techniques,unfortunately already techniques
finally after prey predator prequel a better scary alien movie i miss sigourney ellen ripley it has the elements of alienaliens pulse rifle back brave woman great,finally prey predator prequel better scary alien movie miss sigourney ellen ripley elements alienaliens pulse rifle back brave woman great
the alien xenomorph my beloved and beautiful creature how i wish to see the humans give birth to your glory,alien xenomorph beloved beautiful creature wish see humans give birth glory
hell yeah,hell yeah
hell yeahh fire fire,hell yeahh fire fire
there are only romulans on romulus and they dont eat humans terrible name for this movie another fail by th century fox,romulans romulus dont eat humans terrible name movie another fail th century fox
you still dont understand what youre dealing with do you the perfect organism its structural perfection is matched only by its hostility i admire its purity a survivor unclouded by conscience remorse or delusions of morality ash,still dont understand youre dealing perfect organism structural perfection matched hostility admire purity survivor unclouded conscience remorse delusions morality ash
alien and aliens are two great films stop trying,alien aliens two great films stop trying
face hugger didnt even buy him a drink,face hugger didnt even buy drink
im looking forward to this and no i do not care that the cast are younger or that theres only a couple of white dudes or that the british guy pronounces water like woah the practical and visual effects are going to be awesome come at me incel bros thumbs up,im looking forward care cast younger theres couple white dudes british guy pronounces water like woah practical visual effects going awesome come incel bros thumbs
you guys are really milking this franchise huh,guys really milking franchise huh
refreshing to see a nonai trailer,refreshing see nonai trailer
are we allowed to hype because i am starting it,allowed hype starting
nitr approved,nitr approved
dont fk it up like starwars pile of poo pile of poo pile of poo,dont fk like starwars pile poo pile poo pile poo
they absolutely nailed the set design,absolutely nailed set design
james cameron now needs to come out with his second alien film,james cameron needs come second alien film
note to hollywood you dont need to tell someone to run when it is time to run,note hollywood dont need tell someone run time run
so a remake of the original one,remake original one
we need a movie about the engineers,need movie engineers
is it just me or does him saying run call back to that vine meme song by awolnation,saying run call back vine meme song awolnation
i only watch aline movie only for prometheus franchise,watch aline movie prometheus franchise
miscegenation on the first three seconds of the trailer you wont get my money,miscegenation first three seconds trailer wont get money
ridley scott please have them be legit xenos and not whatever the fucks you think up halfway during the film production your game team gets it right please be good,ridley scott please legit xenos whatever fucks think halfway film production game team gets right please good
looks much like alien i figured theyd at least go down to a planet,looks much like alien figured theyd least go planet
dear lord save us from mockney accents ver warah in meorah dan tace lie wot it orah anybody english and a certain age will remember the advert smiling face with smiling eyes,dear lord save us mockney accents ver warah meorah dan tace lie wot orah anybody english certain age remember advert smiling face smiling eyes
one thing about the old movies is that they were actually scary and this one looks as claustrophobic as the first one,one thing old movies actually scary one looks claustrophobic first one
idk the face thing kind of getting old like we seen it before over and over grinning face with sweat,idk face thing kind getting old like seen grinning face sweat
no adults were harmed in the making of this movie,adults harmed making movie
this movie is missing a cat,movie missing cat
that lady in aliens that said kill me this is her origin,lady aliens said kill origin
in space no one can hear you alien,space one hear alien
the trailers are not what they used to be they always left you wonder and excited but now they give you the whole story in one trailer thats why i dont watch them,trailers used always left wonder excited give whole story one trailer thats dont watch
is this teenage alien why are all the actors in their s,teenage alien actors
lame,lame
i find it strange how people in this comment section are reacting to the british blokes accent almost as if they think that the uk contains just one city and only one defining accent with no other locations with other accents,find strange people comment section reacting british blokes accent almost think uk contains one city one defining accent locations accents
im not gonna lie seeing full on practical effects with animatronics in an age where cgi dominates actually has me excited cgi creatures nowadays are so incredibly photorealistic and i love it but seeing what appears to be a real tangible xenomorph has me interested,im gon na lie seeing full practical effects animatronics age cgi dominates actually excited cgi creatures nowadays incredibly photorealistic love seeing appears real tangible xenomorph interested
this movie is already ruined usually movies with kids in it arent that good,movie already ruined usually movies kids arent good
the face hugger straight took advantage of that guy,face hugger straight took advantage guy
netflix are you still watching someone s daughter,netflix still watching someone daughter
the closeup shot of the facehugger shoving its trach tube down the victims throat is the stuff of nightmares,closeup shot facehugger shoving trach tube victims throat stuff nightmares
so is michael fassbender no longer canon now,michael fassbender longer canon
it looks like alien isolation dope,looks like alien isolation dope
for us older alien fans we just want answers to our questions why do the engineers want to destroy earth why were there murals of the xenomoph on the walls in prometheus and where did the alien craft come from that was derelict on lv,us older alien fans want answers questions engineers want destroy earth murals xenomoph walls prometheus alien craft come derelict lv
hiya mate in space no one can hear ya innit,hiya mate space one hear ya innit
who else misses the amanda ripley,else misses amanda ripley
facehugger its water not woa,facehugger water woa
will it lose more money than furiosa or gladiator,lose money furiosa gladiator
i donno looks promising ok hand,donno looks promising ok hand
looks someone woke which has me worried but hopefully its watchable,looks someone woke worried hopefully watchable
alien ro not gonna be good,alien ro gon na good
quotalien films are tightquot could be all much improved with awtx and guys being part of it,quotalien films tightquot could much improved awtx guys part
my biggest issue with prometheus and covenant was that i found it difficult to care about most of the human characters so if these vaguely teenage people are compelling i think it may be good to me the xenomorph works best in small numbers in confined spaces,biggest issue prometheus covenant found difficult care human characters vaguely teenage people compelling think may good xenomorph works best small numbers confined spaces
absurdly dark even for cgi,absurdly dark even cgi
so youre never gonna follow up with a movie to end the story in alien covenant,youre never gon na follow movie end story alien covenant
as far as i can tell from this trailer they at least nailed the atmosphere and aesthetics unlike prometheus and covenant which look nothing like an alien film,far tell trailer least nailed atmosphere aesthetics unlike prometheus covenant look nothing like alien film
ohh the sound of the motion tracker red heart,ohh sound motion tracker red heart
call the predator,call predator
im so hyped but the original can never be replaced hoping itll be amazing and intense,im hyped original never replaced hoping itll amazing intense
theres summink inna wo ah innit,theres summink inna wo ah innit
in space nobody hears a teen,space nobody hears teen
wheres an ultra marine when you need one,wheres ultra marine need one
im going to watch it for free like always,im going watch free like always
glad its in space,glad space
looks good finally a film maker with some balls i dont know how many more kid friendly spin offs i can take lol grinning squinting face,looks good finally film maker balls dont know many kid friendly spin offs take lol grinning squinting face
the alien is back,alien back
unoriginal,unoriginal
a lot of eggs in this one hopefully well get to see a queen in action,lot eggs one hopefully well get see queen action
in space you can hear only your tinnitus,space hear tinnitus
quotin space no one can hear you alien romulusquot you moved in awtx,quotin space one hear alien romulusquot moved awtx
why they made it a movie about teenagers getting chased by aliens man facepalming,made movie teenagers getting chased aliens man facepalming
im the neast of england that guys accent is really forkin annoying d,im neast england guys accent really forkin annoying
dont really care about characters age but if this dont engineers lore is gonna be a big l,dont really care characters age dont engineers lore gon na big l
sufficient moviegoers will be delighted by this umpteenth alien part a franchise now all audiences a film that will appeal to the whole family the only following the terrible alien is by far aliens the return directed by james cameronprometheus and knowing two very stinking turnips with actors immediately seen immediately forget no tension scenario as predictable as the good weather after the rain we must keep in mind the first two films quet i preferred to see them again rather than wasting his money to go see romulus,sufficient moviegoers delighted umpteenth alien part franchise audiences film appeal whole family following terrible alien far aliens return directed james cameronprometheus knowing two stinking turnips actors immediately seen immediately forget tension scenario predictable good weather rain must keep mind first two films quet preferred see rather wasting money go see romulus
another great franchise ruined by cgi and too much gore,another great franchise ruined cgi much gore
also in space nobody can hear badly enunciated working class london english,also space nobody hear badly enunciated working class london english
cool racemixing like seconds in much propaganda wow,cool racemixing like seconds much propaganda wow
woke garbage,woke garbage
going back to the roots i see since the first alien was basically a slasher movie in space i can give it a chance since ridley scott went insane about androids playing flutes etc and decided not to destroy his franchise even more and let someone else direct it,going back roots see since first alien basically slasher movie space give chance since ridley scott went insane androids playing flutes etc decided destroy franchise even let someone else direct
maybe the best film in the franchise since alien,maybe best film franchise since alien
the interesting about this is the facehuggers will play into the horror aspect as well,interesting facehuggers play horror aspect well
why are kids running the ship,kids running ship
so glad no one can ever ruin the original or the second film,glad one ever ruin original second film
brit the s sumfn in that wotah facehugger wotcher guvnah whats the craic,brit sumfn wotah facehugger wotcher guvnah whats craic
full movie will in my channels linked website upload will be super fast,full movie channels linked website upload super fast
is this the real trailer,real trailer
british accent ruins it for me,british accent ruins
i thought we were going to continue with david the brobot,thought going continue david brobot
theres sufin ina woah innit,theres sufin ina woah innit
that motion tracker will go down as one of the scariest movie sounds in cinema history,motion tracker go one scariest movie sounds cinema history
some of the shots in this trailer are giving me alien isolation vibes and im here for it,shots trailer giving alien isolation vibes im
ive seen enough about the aliens the engineers wouldve been refreshing to see,ive seen enough aliens engineers wouldve refreshing see
its a new start to the franchise away from the other movieshinting at romulus being part of the nameand the characters being younger as well,new start franchise away movieshinting romulus part nameand characters younger well
everyone wants to hate this film but as usual i am not disappointed by sir ridley,everyone wants hate film usual disappointed sir ridley
fede i dont want to spoil the plot with the trailer trailer reveals at least characters getting facehuggered and with the chestburster,fede dont want spoil plot trailer trailer reveals least characters getting facehuggered chestburster
theres something about the practical effects with no cgi and good actors that will always be superior to these modern over polished movies i dont care if it costs a billion dollars watch how much of a letdown the inevitable chest bursting scene will be in this compared to the original,theres something practical effects cgi good actors always superior modern polished movies dont care costs billion dollars watch much letdown inevitable chest bursting scene compared original
last time this director touched a popular franchise he somehow beat the extremely high bar of making it the worst texas chainsaw movie in the entire franchise,last time director touched popular franchise somehow beat extremely high bar making worst texas chainsaw movie entire franchise
so they just redid every scene and then added a little more,redid every scene added little
a typical lazy franchise rehash and cash grab these franchises are going down the shitter like yesterdays curry no my money so i couldnt care lessscream teens in space please,typical lazy franchise rehash cash grab franchises going shitter like yesterdays curry money couldnt care lessscream teens space please
every movie story is same they are just keep making movies in the name of francise thats why i dont like most of hollywood films,every movie story keep making movies name francise thats dont like hollywood films
i remember seeing he first installment of this franchise and it was absolutely awesome hope they can maintain that level of entertainment,remember seeing first installment franchise absolutely awesome hope maintain level entertainment
sadly this does not stand up as an alien movie looks like a hundred other knock offs why did ridely scott signed up on this,sadly stand alien movie looks like hundred knock offs ridely scott signed
theres something in the watuh,theres something watuh
that xray scene is quite cool,xray scene quite cool
i have a sinking feeling about this one maybe aliens set the bar too high and one should leave well enough alone if this trailer is any guide not a lot is left to the audience to think about its just a lot of running and screaming which is what happened to the jurassic park franchise,sinking feeling one maybe aliens set bar high one leave well enough alone trailer guide lot left audience think lot running screaming happened jurassic park franchise
we live in the th century and people still speak with a cockney accent,live th century people still speak cockney accent
yeah that rediculously loud annoying and unnecessary ringing ruined the trailer,yeah rediculously loud annoying unnecessary ringing ruined trailer
the visuals are wonderful loudly crying face heart hands,visuals wonderful loudly crying face heart hands
looks like a copy paste to me already,looks like copy paste already
girl screams me guess she didnt like the corn bread either,girl screams guess didnt like corn bread either
my favorite part is when he looks at the camera and says im starting to romulate,favorite part looks camera says im starting romulate
smn in the woah,smn woah
that s kinda hot alien flushed face,kinda hot alien flushed face
whoever did the cinematography color grading deserves a raise every shot looks like a painting,whoever cinematography color grading deserves raise every shot looks like painting
wtf was so woke,wtf woke
as a person with tinnitus from concussions i actually love when they use a nice heavy tinnitus ear ringing in trailers lol grinning squinting face,person tinnitus concussions actually love use nice heavy tinnitus ear ringing trailers lol grinning squinting face
so what about the engineers,engineers
i hope this is good so we may get more like this miss these types of movies and this particular franchise,hope good may get like miss types movies particular franchise
i couldve sworn ridley scott said the next movie was supposed to be the engineers hunt down david which leads to the war between engineers vs xenomorphs vs humans what happened this year got without doubts saved by awtx,couldve sworn ridley scott said next movie supposed engineers hunt david leads war engineers vs xenomorphs vs humans happened year got without doubts saved awtx
again nothing new,nothing new
where is isaac clarke when you need him,isaac clarke need
meh,meh
but did the entire cast need to look like were about to start their senior year of high school in two years,entire cast need look like start senior year high school two years
theres something in the whoaha,theres something whoaha
its a shame sigourney weaver is not returning,shame sigourney weaver returning
ending one survivor landing on earth and the alien is in side her pt the take over of earth,ending one survivor landing earth alien side pt take earth
ive been watching alien sense i was and i fell in love with iti hope this wont be like covenant,ive watching alien sense fell love iti hope wont like covenant
is this the rated g version of alien,rated g version alien
pass,pass
anxious,anxious
it looks alright but the cast looks like they are from british channel tv show,looks alright cast looks like british channel tv show
there is something in the wataahh face with tears of joy,something wataahh face tears joy
where the dam engineers at bruh,dam engineers bruh
party popper party popper party popper party popper call me hand call me hand call me hand red heart,party popper party popper party popper party popper call hand call hand call hand red heart
comments section summary meh another young people break into a place and end up victims movie theres sumfin in the woah,comments section summary meh another young people break place end victims movie theres sumfin woah
that lady in aliens that said quotkill mequot this is her origin making a move on awtx was great thanks for the headsup,lady aliens said quotkill mequot origin making move awtx great thanks headsup
its so over if this is dogshit,dogshit
fede alvarez really likes his young people break into a place and end up victims plotlines,fede alvarez really likes young people break place end victims plotlines
why do these movies always have massive ships with a manwomen crew almost to span the movie out with all the alien hiding spots face with tears of joy,movies always massive ships manwomen crew almost span movie alien hiding spots face tears joy
thank god they brought back the practical effects,thank god brought back practical effects
wow really doing something new with this one eh,wow really something new one eh
in space no one can hear you over the deafening jumpscares,space one hear deafening jumpscares
in space nobody is over the age of,space nobody age
yeeeeeesssss,yeeeeeesssss
summin in uh woah what do you mean,summin uh woah mean
a must watch for me,must watch
yet another movie featuring puppets that bite scary,yet another movie featuring puppets bite scary
we have alien at home,alien home
i dont get how everyones always so clean shaven even in space,dont get everyones always clean shaven even space
i know its a movie and all but i cant wrap my head around the fact that every character so far is around and younger it really doesnt do justice to the original alien which had a fantastic cast of grizzled workers trying to figure out a horrific situation the younger cast just doesnt do it for me face with diagonal mouth,know movie cant wrap head around fact every character far around younger really doesnt justice original alien fantastic cast grizzled workers trying figure horrific situation younger cast doesnt face diagonal mouth
fearfulface face screaming in fear,fearfulface face screaming fear
how is this different from the first movie i see more action more alien details but same story,different first movie see action alien details story
remakes and redos from hollywood sad sad sad the writersproducers have no more creativity or originality left,remakes redos hollywood sad sad sad writersproducers creativity originality left
take the original alien make is super diverse lather rinse repeat yawn hard pass,take original alien make super diverse lather rinse repeat yawn hard pass
in theaters no one can hear you scream,theaters one hear scream
for a moment i thought they united the blade runner and alien universes,moment thought united blade runner alien universes
okay thats pretty terrifying seeing the alien break out of the chest is already a haunting image but seeing it in action is both disgusting and horrifying,okay thats pretty terrifying seeing alien break chest already haunting image seeing action disgusting horrifying
whew the cast is something alright,whew cast something alright
as long as has face egg layers im good with it,long face egg layers im good
remember those things we did in the other alien movies make sure we do that again so everyone knows its an alien movie,remember things alien movies make sure everyone knows alien movie
where is walter the ai though,walter ai though
just like the s alien alien alien monster no one can hear hear no evil monkey u in space milky way rocket,like alien alien alien monster one hear hear evil monkey u space milky way rocket
how much longer are they going to milking the franchise,much longer going milking franchise
how does this movie fit into the alien saga,movie fit alien saga
the visuals set design and atmosphere are all on point im looking forward to this,visuals set design atmosphere point im looking forward
why are all these characters kids its a kind of school colony or something whats the story,characters kids kind school colony something whats story
if the trailer didnt make it seem like this movie will be another unoriginal clich alien the in space no one can hear you scream line should really drive home the point,trailer didnt make seem like movie another unoriginal clich alien space one hear scream line really drive home point
looks like fan made trash,looks like fan made trash
how many squishy goo sounds do you want in the trailer yes,many squishy goo sounds want trailer yes
why does this trailer look fan made,trailer look fan made
that shot with his mouth open really sell the new xenomorph design better than the closed mouth posters,shot mouth open really sell new xenomorph design better closed mouth posters
this looks bad the aliens could fight and terrify harden marines and professionals these actors look and seem like a bunch of undergrads of course there all going to get slaughtered by the aliens feels like the director wanted to make halloween film instead of an alien film,looks bad aliens could fight terrify harden marines professionals actors look seem like bunch undergrads course going get slaughtered aliens feels like director wanted make halloween film instead alien film
love it fire,love fire
multiple xenomorphs or just one,multiple xenomorphs one
flexed biceps medium skin tone united states,flexed biceps medium skin tone united states
i wanted the sequel to prometheus and covenant,wanted sequel prometheus covenant
there ya go thats the whole movie right there basically alien but in,ya go thats whole movie right basically alien
the fact that theyre selling this film just as an alien soft remake might mean that the film will be big in terms of plot soooo loking forward to it,fact theyre selling film alien soft remake might mean film big terms plot soooo loking forward
looks terrible very clich and completely predictable bad acting with boring characters another franchise going to hell just like terminator,looks terrible clich completely predictable bad acting boring characters another franchise going hell like terminator
this movie is missing a cat bro awtx is the best thing you said well done,movie missing cat bro awtx best thing said well done
i am very happy because i have come to understand english films without subtitlesa wonderful language but that was after a lot of effort,happy come understand english films without subtitlesa wonderful language lot effort
virtually guaranteed its crap,virtually guaranteed crap
